idx,kind,digits,instance_text,correct_nl,correct_code,correct_code_exec,s_concept_true_given_nl,s_concept_true_given_code,concept_top1_correct_nl,concept_top1_correct_code,pred_letter_nl,pred_letter_code,has_code_fence
431,knap,16,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [17, 25, 22, 13, 7, 15, 30, 10, 3, 15, 16, 27, 14, 27, 5, 1]
V = [54, 52, 61, 22, 56, 19, 24, 23, 11, 14, 7, 35, 25, 8, 38, 6]
C = 123",0,0,1,0.10889930865537886,0.03955256912486189,0,0,F,B,1
432,sub,2,Compute: 33 - 14,1,1,1,0.028443398922836264,0.005923970581311051,0,0,A,F,1
433,add,2,Compute: 95 + 90,1,1,1,0.08521273852520721,0.30427503863060346,0,1,B,A,1
434,mul,2,Compute: 55 * 88,0,0,1,0.030640148255046757,0.03596129767342665,0,0,D,I,1
435,ilp_prod,2,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [6, 4]
consumption (rows=resources) = [[1, 3], [1, 1]]
capacity = [7, 9]
upper_bounds = [7, 3]",0,0,0,0.1603929616875611,0.4294095719555631,0,1,I,F,1
436,knap,32,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [51, 47, 32, 21, 32, 64, 10, 35, 55, 11, 4, 41, 54, 42, 2, 13, 58, 32, 23, 40, 14, 49, 46, 62, 31, 31, 34, 61, 9, 17, 16, 1]
V = [63, 33, 73, 1, 71, 83, 109, 108, 118, 44, 64, 29, 95, 16, 11, 112, 127, 27, 116, 77, 107, 74, 107, 122, 80, 12, 6, 47, 118, 92, 61, 87]
C = 519",0,0,1,0.025599902121751127,0.007163812813094811,0,0,D,A,1
437,ilp_partition,2,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [5, 2, 3, 2]",0,0,0,0.24081050615326713,0.08108265697071443,1,0,E,I,1
438,sub,4,Compute: 1602 - 1011,1,1,1,0.043894203903907775,0.06898486823966968,0,0,D,F,1
439,ilp_assign,32,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[19, 59, 39, 29, 80, 77, 62], [45, 26, 26, 30, 17, 46, 1], [48, 95, 5, 74, 28, 34, 37], [2, 85, 21, 42, 60, 66, 87], [82, 22, 17, 96, 52, 86, 59], [71, 87, 81, 87, 25, 74, 69], [53, 70, 69, 39, 5, 34, 36]]",0,0,1,0.043764104639069296,0.2691089453229485,0,1,E,D,1
440,lcs,16,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""baccdbacbbdaddca""
T = ""cacbbabbddaadccd""",0,0,1,0.032638770176857554,0.032693218189446385,0,0,D,D,1
441,rod,2,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [5, 3]",0,0,0,0.1299732482719855,0.39189776225595435,0,1,D,I,1
442,lcs,4,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""adcb""
T = ""dcbc""",1,1,1,0.008788445350017101,0.1360281224832025,0,0,I,E,1
443,mul,32,Compute: 76955842335551101085549561143956 * 40893568846629026792599269291579,0,0,0,0.19851034036844675,0.024405481594598048,0,0,A,I,1
444,mul,2,Compute: 66 * 95,0,0,1,0.3588184704200226,0.6221938484561621,1,1,C,C,1
445,ilp_partition,8,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [5, 13, 19, 4, 8, 14, 16, 10]",1,1,0,0.18897761599845825,0.2775820251134148,1,1,E,E,1
446,rod,4,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 4
P = [11, 12, 8, 7]",0,0,1,0.010606936856869715,0.06071166097376382,0,0,G,C,1
447,mul,2,Compute: 35 * 43,0,1,1,0.047559498692496996,0.020833271181247483,0,0,A,F,1
448,rod,8,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [17, 1, 6, 13, 6, 4, 14, 11]",0,0,1,0.04924345125208363,0.07696075582604725,0,0,H,D,1
449,ilp_partition,8,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [17, 6, 15, 7, 23, 16, 5, 14]",1,1,0,0.08851798724476347,0.21814521792816838,0,0,G,A,1
450,ilp_assign,8,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[22, 12, 3, 1, 21, 16, 23], [24, 1, 8, 3, 21, 10, 22], [4, 19, 9, 14, 2, 9, 4], [23, 23, 19, 13, 7, 18, 12], [7, 5, 15, 3, 18, 13, 24], [4, 17, 6, 17, 4, 15, 7], [6, 24, 24, 11, 24, 6, 20]]",0,0,1,0.09385343341726042,0.23417523445163604,0,0,H,I,1
451,ilp_assign,8,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[21, 11, 13, 15, 4, 5, 16], [16, 15, 6, 7, 24, 6, 23], [4, 21, 23, 21, 12, 5, 19], [17, 6, 19, 21, 18, 15, 8], [8, 18, 14, 16, 21, 6, 2], [20, 17, 9, 10, 17, 4, 1], [16, 9, 14, 2, 23, 9, 16]]",0,0,1,0.09406791184296626,0.052383859005387695,0,0,F,C,1
452,mul,8,Compute: 97481254 * 24548169,0,0,1,0.1646269560962672,0.08217405579877292,0,0,B,A,1
453,sub,8,Compute: 50712565 - 32175529,0,1,1,0.07957705483632214,0.07619254336151554,0,0,A,A,1
454,rod,4,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 4
P = [8, 4, 12, 3]",0,0,1,0.12135867822002175,0.0076519328293649545,0,0,B,G,1
455,knap,16,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [30, 28, 30, 29, 3, 25, 8, 29, 5, 21, 27, 9, 12, 11, 23, 28]
V = [27, 13, 53, 39, 54, 27, 4, 31, 13, 4, 46, 60, 25, 42, 2, 34]
C = 159",0,0,1,0.22921120016244154,0.020720333138529362,1,0,H,A,1
456,lcs,32,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""addccccbabdcacddccddbadbccccbbbd""
T = ""addcabacbdbddaccadbbbbdccbbbadc""",0,0,1,0.37695752865318516,0.20126795433085332,1,0,G,H,1
457,knap,4,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [6, 3, 6, 2]
V = [14, 3, 9, 4]
C = 8",1,0,1,0.06663483533022888,0.04327912508317876,0,0,I,F,1
458,ilp_prod,2,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [7, 4]
consumption (rows=resources) = [[3, 2], [2, 3]]
capacity = [10, 9]
upper_bounds = [3, 3]",0,0,0,0.1331801020869793,0.13249561876217597,0,0,B,E,1
459,sub,8,Compute: 42370783 - 41219136,0,1,1,0.017394286168758197,0.027792881607420262,0,0,A,D,1
460,ilp_prod,2,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [4, 7]
consumption (rows=resources) = [[3, 1], [3, 2]]
capacity = [9, 10]
upper_bounds = [3, 5]",0,0,0,0.27027009145890796,0.0926302783478533,1,0,F,H,1
461,ilp_partition,32,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [22, 28, 21, 42, 49, 56, 80, 16, 47, 78, 5, 28, 2, 94, 82, 96, 56, 31, 51, 35, 42, 40, 41, 31]",1,1,0,0.042027385161984135,0.05987649676886016,0,0,G,B,1
462,ilp_assign,4,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[1, 3, 2, 1], [6, 5, 11, 4], [2, 11, 1, 4], [12, 3, 6, 7]]",0,0,1,0.0747568060200488,0.38888556669210395,0,1,H,D,1
463,ilp_assign,32,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[57, 80, 65, 36, 53, 35, 25], [29, 61, 24, 29, 91, 96, 1], [78, 90, 75, 80, 4, 41, 65], [35, 12, 41, 80, 14, 14, 24], [16, 45, 87, 48, 45, 27, 24], [65, 57, 31, 69, 30, 17, 9], [34, 26, 51, 2, 8, 40, 1]]",0,0,1,0.06363634694865195,0.06087394080267632,0,0,G,I,1
464,lcs,8,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""daaaadcd""
T = ""adadcaca""",1,0,1,0.04628980571073423,0.22500945591060126,0,1,F,G,1
465,ilp_assign,16,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[14, 37, 12, 8, 33, 1, 24], [15, 18, 36, 40, 12, 18, 3], [25, 11, 10, 43, 42, 44, 27], [24, 31, 47, 5, 28, 13, 12], [19, 39, 25, 31, 38, 35, 29], [12, 22, 25, 30, 48, 24, 1], [37, 36, 42, 35, 29, 22, 36]]",0,0,1,0.08368699329270378,0.09816754255489021,0,0,G,I,1
466,add,2,Compute: 15 + 43,1,1,1,0.13209858662935917,0.10396877809848695,0,0,B,C,1
467,sub,8,Compute: 28483599 - 15971137,1,1,1,0.3737189201892254,0.04339359828149868,1,0,B,A,1
468,ilp_assign,4,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[5, 2, 3, 8], [6, 6, 5, 8], [6, 4, 3, 8], [3, 12, 6, 4]]",0,0,1,0.09024025302640772,0.15028276522050643,0,0,F,H,1
469,ilp_partition,2,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [5, 4, 3, 5]",1,1,0,0.033314804125860235,0.2563949188395073,0,0,G,I,1
470,ilp_assign,8,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[4, 11, 19, 11, 4, 22, 6], [11, 10, 17, 4, 18, 5, 11], [14, 21, 6, 23, 5, 2, 11], [10, 7, 8, 10, 15, 1, 17], [9, 18, 4, 20, 21, 1, 7], [6, 23, 19, 14, 1, 5, 15], [13, 15, 17, 15, 11, 24, 17]]",0,0,1,0.14258815970796354,0.03269161226191059,0,0,I,H,1
471,sub,16,Compute: 3910011543643301 - 2030422722654819,0,0,1,0.05012526383866731,0.02268834138708824,0,0,I,E,1
472,ilp_assign,8,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[2, 1, 5, 23, 21, 24, 2], [23, 16, 5, 7, 14, 5, 21], [2, 7, 6, 18, 23, 1, 7], [3, 5, 18, 1, 7, 13, 21], [24, 23, 18, 22, 24, 24, 16], [23, 20, 1, 23, 15, 17, 13], [9, 1, 15, 23, 24, 6, 16]]",0,0,1,0.13541883693339918,0.22968866323209466,0,0,B,I,1
473,rod,8,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [19, 18, 6, 8, 22, 1, 16, 4]",0,0,1,0.1738150746696074,0.07307811861257359,0,0,G,D,1
474,rod,32,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 32
P = [34, 75, 48, 42, 6, 52, 52, 34, 93, 93, 9, 16, 6, 1, 95, 86, 85, 65, 8, 93, 22, 51, 23, 7, 95, 62, 64, 56, 32, 43, 52, 76]",0,0,0,0.05192544815215547,0.07231125350510549,0,0,F,F,1
475,ilp_prod,2,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [4, 5]
consumption (rows=resources) = [[2, 1], [3, 2]]
capacity = [9, 9]
upper_bounds = [3, 4]",0,0,0,0.1807714799874149,0.04655595000744491,0,0,C,C,1
476,ilp_assign,16,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[4, 16, 23, 30, 47, 27, 44], [32, 18, 12, 47, 20, 31, 29], [32, 40, 13, 20, 36, 34, 37], [35, 42, 41, 11, 40, 14, 12], [18, 8, 28, 23, 38, 31, 28], [38, 44, 37, 36, 7, 27, 18], [40, 12, 26, 4, 46, 2, 17]]",0,0,1,0.040155574669451397,0.0926897219748814,0,0,G,F,1
477,ilp_partition,4,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [5, 6, 5, 10]",0,0,1,0.22913555658803955,0.0291093246437292,0,0,D,G,1
478,sub,4,Compute: 8775 - 4883,1,1,1,0.34399598069869974,0.0397551209975738,1,0,B,F,1
479,add,2,Compute: 66 + 21,1,1,1,0.18501223864199876,0.53986382432568,0,1,B,A,1
480,rod,32,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 32
P = [6, 52, 60, 60, 6, 38, 78, 51, 85, 5, 27, 20, 29, 29, 95, 11, 30, 74, 33, 3, 67, 16, 16, 68, 10, 41, 59, 17, 74, 34, 43, 94]",0,0,0,0.17632322994813773,0.021658630226861732,0,0,F,A,1
481,sub,16,Compute: 4568129258742381 - 1151962760730489,0,0,1,0.18392995482905375,0.040880311439101334,0,0,A,F,1
482,lcs,8,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""acbdadbc""
T = ""abcbbbd""",0,0,1,0.525050504075027,0.20235979059105785,1,0,G,F,1
483,sub,8,Compute: 59181731 - 11771722,0,1,1,0.03085123439771285,0.015426432040150678,0,0,A,H,1
484,knap,4,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [4, 7, 8, 5]
V = [14, 12, 13, 9]
C = 12",0,0,1,0.1902398218197804,0.10424333450587353,0,0,F,B,1
485,sub,32,Compute: 56951333521986082229959109584844 - 46342096795538751008011612125932,0,0,1,0.07857256283973052,0.043958217009348086,0,0,I,G,1
486,sub,8,Compute: 81797420 - 43747361,1,1,1,0.05533458246588426,0.04816814038497308,0,0,C,A,1
487,ilp_prod,8,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [12, 10, 6, 19]
consumption (rows=resources) = [[8, 7, 5, 6], [2, 2, 3, 4], [8, 3, 1, 8], [3, 8, 3, 1]]
capacity = [23, 21, 22, 17]
upper_bounds = [3, 3, 4, 3]",0,0,1,0.2638837801611795,0.041942034670487585,1,0,F,B,1
488,ilp_partition,8,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [20, 18, 3, 15, 16, 16, 18, 19]",0,0,0,0.1188757175755387,0.024599140278812773,0,0,B,I,1
489,ilp_prod,16,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [36, 39, 26, 24, 44, 15]
consumption (rows=resources) = [[10, 2, 3, 11, 16, 2], [6, 9, 3, 13, 16, 5], [9, 13, 5, 2, 6, 9], [5, 13, 1, 8, 15, 3]]
capacity = [35, 45, 42, 55]
upper_bounds = [3, 3, 8, 3, 3, 4]",0,0,0,0.10668064479928431,0.6599454596850791,0,1,E,F,1
490,ilp_partition,4,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [3, 2, 7, 9]",1,1,1,0.06715655349424099,0.1093902609143646,0,0,H,B,1
491,sub,4,Compute: 8147 - 7860,1,1,1,0.04920252314698061,0.05142871977388889,0,0,A,C,1
492,lcs,2,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""bc""
T = ""bdc""",1,0,1,0.05680085177176254,0.26526778878194796,0,1,F,G,1
493,sub,16,Compute: 7969959231759519 - 5994582286398116,0,1,1,0.07813514690074962,0.08006128497749793,0,0,E,A,1
494,knap,16,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [26, 29, 25, 13, 3, 16, 4, 19, 19, 25, 30, 22, 27, 25, 8, 27]
V = [59, 38, 61, 27, 1, 36, 52, 27, 55, 9, 41, 52, 62, 2, 51, 58]
C = 159",0,0,1,0.002307030521397192,0.06989575267154131,0,0,D,F,1
495,ilp_partition,2,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [4, 5, 2, 1]",0,0,0,0.3764926016557078,0.06918479447018751,1,0,E,B,1
496,sub,2,Compute: 94 - 73,1,1,1,0.06105032037357364,0.025507984678596878,0,0,C,A,1
497,add,32,Compute: 89115627046534271912091058684440 + 67053844408921039197630105065816,0,0,1,0.25672666026163204,0.10645676264841193,1,0,A,B,1
498,add,8,Compute: 86349774 + 76798893,0,1,1,0.0929936990209624,0.17357430017795983,0,0,I,D,1
499,ilp_partition,2,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [1, 3, 1, 4]",1,1,1,0.09674604286056226,0.041599722468498246,0,0,F,A,1
